Prey / Predator,D,N,P1,P2,M1,M2
D,0.8485577429,0.8513775262,0.8582156644,0.8457116204,0.8539399078,0.8519103822
N,0.8394008688,0.8281336023,0.8350087496,0.8321089835,0.8362017894,0.8313525045
P1,0.8526290337,0.8323395596,0.8413432162,0.8343920584,0.8393916632,0.8402865186
P2,0.8406280425,0.8306642376,0.8455665728,0.8328045286,0.8411943620,0.8436564123
M1,0.8526754181,0.8305934245,0.8470908540,0.8347804026,0.8367073354,0.8465762489
M2,0.8405128118,0.8324345817,0.8449552255,0.8352866074,0.8485750861,0.8374631881
