Prey / Predator,D,N,P1,P2,M1,M2
D,1.1169213095,1.1703243101,1.1489194648,1.1415482050,1.1579333714,1.1292468727
N,1.0424074625,1.1284282308,1.0593546067,1.1003775147,1.0894521354,1.0689127791
P1,1.0903935062,1.1631810777,1.1214503645,1.1191717035,1.1407784862,1.0869761255
P2,1.0749427901,1.1370564070,1.0991486555,1.1152318195,1.1086714005,1.0959326925
M1,1.0776394224,1.1511224332,1.0997262110,1.0857517407,1.1184213005,1.0543803989
M2,1.0879264819,1.1491125846,1.1133257043,1.1381883414,1.1192316490,1.1182425262
