Prey / Predator,D,N,P1,P2,M1,M2
D,1.1174518534,1.2116008599,1.1519843809,1.1235383885,1.1611123930,1.1111469925
N,1.0967838656,1.1636039543,1.1020709619,1.1274152019,1.1180170497,1.1112828229
P1,1.0863832259,1.2123574551,1.1365335725,1.0076174680,1.1518727563,0.9749312679
P2,1.1029578268,1.1831808876,1.1504230916,1.1291701659,1.1531898732,1.1141185743
M1,1.0729506553,1.1975724363,1.1186173252,0.9757437309,1.1334801791,0.9459910177
M2,1.1165592895,1.1979878552,1.1581553212,1.1477247677,1.1602901759,1.1321995701
