Prey / Predator,D,N,P1,P2,M1,M2
D,1.0908555071,1.0984575164,1.0721583655,1.0887842907,1.0812467098,1.0668620289
N,1.0548494060,1.1067507164,1.0723970846,1.0955747273,1.0858987024,1.0812548367
P1,1.0461486058,1.1568186667,1.1173279613,1.1366343397,1.1328483952,1.1153878749
P2,1.0773202885,1.1244117729,1.0666469683,1.1118430715,1.0888137934,1.0748902413
M1,1.0336152687,1.1381616613,1.0797941829,1.1155910157,1.1158091738,1.0731729209
M2,1.0906823155,1.1428914245,1.0927330897,1.1292961407,1.0970250687,1.1133322957
