Prey / Predator,D,N,P1,P2,M1,M2
D,1.0382081143,1.0775341259,1.0555699743,1.0687307958,1.0502678897,1.0773446961
N,1.0191602365,1.0205547047,1.0594027707,1.0345430515,1.0428728453,1.0521149248
P1,1.0545547157,1.0361242510,1.0590535961,1.1054889172,1.0445511943,1.1347964672
P2,1.0471254337,1.0453868263,1.0422805842,1.0437145617,1.0403321083,1.0565074058
M1,1.0546661850,1.0451716189,1.0638256467,1.1274355111,1.0512246994,1.1746318174
M2,1.0471827234,1.0361800162,1.0452000280,1.0368575200,1.0572165028,1.0515460718
