prey,predator,prey_payoff,predator_payoff
D,D,0.8808996451,1.0382081143
D,P2,0.8366755713,1.0687307958
D,P1,0.8547619701,1.0555699743
D,N,0.8279029986,1.0775341259
D,M1,0.8645494023,1.0502678897
D,M2,0.8208719946,1.0773446961
N,N,0.9025618022,1.0205547047
N,D,0.8870971999,1.0191602365
N,P1,0.8236004466,1.0594027707
N,P2,0.8734090483,1.0345430515
N,M1,0.8580425982,1.0428728453
N,M2,0.8370941421,1.0521149248
P1,P1,0.8436126371,1.0590535961
P1,D,0.8460480183,1.0545547157
P1,N,0.8967086472,1.0361242510
P1,P2,0.7561521279,1.1054889172
P1,M1,0.8725798757,1.0445511943
P1,M2,0.6994415250,1.1347964672
P2,D,0.8513708973,1.0471254337
P2,N,0.8653592829,1.0453868263
P2,P2,0.8616892740,1.0437145617
P2,M1,0.8682697390,1.0403321083
P2,P1,0.8623080643,1.0422805842
P2,M2,0.8357382643,1.0565074058
M1,D,0.8409585134,1.0546661850
M1,N,0.8711527174,1.0451716189
M1,P1,0.8273189377,1.0638256467
M1,P2,0.7091098806,1.1274355111
M1,M1,0.8529413964,1.0512246994
M2,D,0.8563323486,1.0471827234
M1,M2,0.6196489769,1.1746318174
M2,N,0.8910763795,1.0361800162
M2,P1,0.8643926141,1.0452000280
M2,P2,0.8815769138,1.0368575200
M2,M2,0.8523504441,1.0515460718
M2,M1,0.8444162820,1.0572165028
