Prey / Predator,D,N,P1,P2,M1,M2
D,0.8732961203,0.7201711551,0.8571993689,0.8954688030,0.8691482102,0.8816026081
N,0.6861365022,0.8492170700,0.7521263339,0.8349006685,0.8206376551,0.7652772124
P1,0.8713971347,0.8447480753,0.8571872502,0.8362524520,0.8626039421,0.8537941641
P2,0.7920425963,0.8340136088,0.7780395128,0.8687912860,0.8253140057,0.8499662529
M1,0.8657322364,0.8392248742,0.8450945069,0.8611881058,0.8625228831,0.7027820370
M2,0.7965992949,0.8395512523,0.8232310628,0.8698673943,0.6460195613,0.8632736355
