Prey / Predator,D,N,P1,P2,M1,M2
D,1.1149951956,1.1507694662,1.1389167369,1.1387583608,1.1487872353,1.1263125822
N,1.0561814822,1.1133141649,1.0601776050,1.0938900641,1.0825072264,1.0704110629
P1,1.0868315830,1.1474413983,1.1194979958,1.1160408034,1.1346417413,1.0861997264
P2,1.0802402641,1.1206791850,1.0933735536,1.1130846961,1.0996587705,1.0951835350
M1,1.0740766259,1.1346033499,1.0991854131,1.0852535811,1.1164843684,1.0539661168
M2,1.0936331558,1.1335158759,1.1039411021,1.1316683884,1.1037265670,1.1160354554
