Prey / Predator,D,N,P1,P2,M1,M2
D,0.8469552692,0.7917425253,0.8289220207,0.8510686370,0.8262307560,0.8563189000
N,0.8245183405,0.8040640039,0.8279839329,0.8195335872,0.8235964838,0.8239474699
P1,0.8348776913,0.7962784395,0.8331413115,0.8994843211,0.8278916579,0.9117674397
P2,0.8300545126,0.7913443496,0.8157999695,0.8248887405,0.8152394169,0.8299068136
M1,0.8348603443,0.7913294736,0.8336304783,0.9060760017,0.8286794488,0.9156083004
M2,0.8299834644,0.7962910460,0.8192481293,0.8240400799,0.8189371075,0.8293571429
