Prey / Predator,D,N,P1,P2,M1,M2
D,0.8497151349,0.9888622852,0.8568849740,0.8334258828,0.8692169474,0.8180335789
N,0.7370993738,0.9655753721,0.6938087814,0.7823443331,0.7546493027,0.7180225352
P1,0.8479382309,0.9834597865,0.8266449782,0.8015196218,0.8643808873,0.6841660848
P2,0.8433112291,0.9716521367,0.7720827231,0.8437797799,0.7613834859,0.8058515973
M1,0.8421649618,0.9776626127,0.7957558669,0.6910428488,0.8340085128,0.6201676108
M2,0.8490479354,0.9774530746,0.7604587630,0.8734221200,0.7258842649,0.8364493405
