Prey / Predator,D,N,P1,P2,M1,M2
D,1.0412401846,1.1485069461,1.0527641349,1.0379159088,1.0467615618,1.0451524325
N,1.1371183675,1.0379931523,1.0700249649,1.0410733740,1.0498864662,1.0640464874
P1,1.0385660367,1.0493921453,1.0445680738,1.0565114523,1.0377336145,1.0510307565
P2,1.0521439439,1.0589589135,1.0712848192,1.0330538270,1.0474806702,1.0452417390
M1,1.0387251162,1.0589648382,1.0506163832,1.0441789405,1.0389503965,1.1069059522
M2,1.0523104839,1.0494228629,1.0512991775,1.0316226485,1.1412576961,1.0387503708
