Prey / Predator,D,N,P1,P2,M1,M2
D,1.1352294181,1.2231594821,1.1637351320,1.1516354598,1.1718905303,1.1390592360
N,1.0896557275,1.1731428661,1.0767238553,1.1160467610,1.1056417031,1.0865676176
P1,1.1181112372,1.2144406705,1.1347564639,1.1080762195,1.1520122683,1.0750056449
P2,1.0982820100,1.1862702063,1.1272841743,1.1276605823,1.1338730039,1.1114644960
M1,1.1049171263,1.2006871072,1.1158290648,1.0745286469,1.1316548171,1.0453656647
M2,1.1114684831,1.2000491646,1.1394304553,1.1484633106,1.1451329813,1.1307433443
