Prey / Predator,D,N,P1,P2,M1,M2
D,1.1090485246,1.1243724990,1.1460944489,1.1303219529,1.1565643181,1.1183138172
N,1.0841349049,1.1418916991,1.0834739254,1.1139260510,1.1045615292,1.0924356564
P1,1.0788042856,1.1642657703,1.1295588496,1.0244970745,1.1446172848,0.9893460448
P2,1.0864884739,1.1317980262,1.1276189540,1.1226407541,1.1331138244,1.1076714986
M1,1.0658015210,1.1460906186,1.1118755743,0.9891281557,1.1265008299,0.9488306171
M2,1.0997648329,1.1500147458,1.1379592292,1.1410332015,1.1418287679,1.1256611019
