Prey / Predator,D,N,P1,P2,M1,M2
D,1.1070746951,1.1169568915,1.1107475871,1.1073792841,1.1042937691,1.1146905959
N,1.1714739396,1.0746424459,1.1042565673,1.0783094085,1.0868659648,1.0969141140
P1,1.1369340306,1.0857937733,1.0997887892,1.0938866331,1.1042074373,1.1048377473
P2,1.1184641614,1.0822893543,1.0931609115,1.0851880938,1.0867951385,1.1085829206
M1,1.1365629904,1.0823241178,1.1156450388,1.0978472374,1.0928349424,1.1461725092
M2,1.1189327300,1.0858730923,1.0931099473,1.0950872557,1.1170919615,1.0921771932
