Prey / Predator,D,N,P1,P2,M1,M2
D,0.7475443510,0.7401424841,0.7443587534,0.7529854877,0.7570415145,0.7382930005
N,0.5890238475,0.7921833574,0.7258738664,0.7826199724,0.7663222492,0.7399977786
P1,0.6792513742,0.7919505627,0.7568116277,0.7719754727,0.7522779571,0.7465933867
P2,0.7031039494,0.7854764200,0.7557042112,0.7757861005,0.7714198168,0.7258835316
M1,0.6760156433,0.7903080584,0.7168438077,0.7560766740,0.7658598108,0.6559622294
M2,0.7063364321,0.7869301948,0.7637871332,0.7649819913,0.7233399428,0.7666936936
