Prey / Predator,D,N,P1,P2,M1,M2
D,1.0939483560,1.0676508864,1.1081976301,1.0658052110,1.1155039636,1.0447332508
N,1.0582250543,1.1132724800,1.0736499776,1.0993856197,1.0897514511,1.0825979843
P1,1.0233242688,1.1423230365,1.1188201434,1.1050802591,1.1342197080,1.0940747648
P2,1.0799048880,1.1263812471,1.0892874170,1.1127558709,1.1033045428,1.0867487873
M1,1.0110963148,1.1412111756,1.0911544760,1.0935463091,1.1166736141,1.0640723555
M2,1.0932384835,1.1279151890,1.1076841703,1.1305631584,1.1126441039,1.1148959294
