Prey / Predator,D,N,P1,P2,M1,M2
D,1.0420827394,1.2097693344,1.0765816888,1.0593153773,1.0676542565,1.0671838477
N,1.0460234551,1.0394025357,1.0404622141,1.0274680689,1.0336542633,1.0353840522
P1,1.0422336941,1.0454835130,1.0419591113,1.0864959379,1.0343211843,1.0928047370
P2,1.0459373295,1.0906477805,1.0514265219,1.0277015782,1.0251973513,1.0428305699
M1,1.0422540852,1.0907462991,1.0482104608,1.0862125322,1.0341182603,1.0986692203
M2,1.0459128810,1.0455433366,1.0317940539,1.0273941512,1.0358508718,1.0355814053
