prey,predator,prey_payoff,predator_payoff
D,D,0.8723138831,1.0420827394
D,P2,0.8508656997,1.0593153773
D,P1,0.8137977239,1.0765816888
D,N,0.5727044941,1.2097693344
D,M1,0.8301466355,1.0676542565
D,M2,0.8361963225,1.0671838477
N,N,0.8649225183,1.0394025357
N,D,0.8411005094,1.0460234551
N,P1,0.8571548830,1.0404622141
N,M1,0.8732263574,1.0336542633
N,P2,0.8848894774,1.0274680689
N,M2,0.8667496339,1.0353840522
P1,P1,0.8764548261,1.0419591113
P1,D,0.8677466008,1.0422336941
P1,N,0.8763717859,1.0454835130
P1,P2,0.7937234337,1.0864959379
P1,M2,0.7801998976,1.0928047370
P1,M1,0.8924099823,1.0343211843
P2,D,0.8544511430,1.0459373295
P2,N,0.7784407444,1.0906477805
P2,P2,0.8919066344,1.0277015782
P2,M1,0.8971223660,1.0251973513
P2,P1,0.8428140477,1.0514265219
P2,M2,0.8590661347,1.0428305699
M1,D,0.8626587377,1.0422540852
M1,N,0.7831730198,1.0907462991
M1,P1,0.8545345141,1.0482104608
M1,P2,0.7876524118,1.0862125322
M1,M1,0.8854687273,1.0341182603
M2,D,0.8595579334,1.0459128810
M1,M2,0.7646088758,1.0986692203
M2,N,0.8708858998,1.0455433366
M2,P1,0.8904526753,1.0317940539
M2,P2,0.8997906937,1.0273941512
M2,M2,0.8828046357,1.0355814053
M2,M1,0.8848002997,1.0358508718
