Prey / Predator,D,N,P1,P2,M1,M2
D,0.7416445235,0.6335926438,0.8991644469,0.9278707682,0.8800657577,0.9381527443
N,0.6995842406,0.8498825167,0.9427822554,0.9271110666,0.9310354737,0.9441329821
P1,0.7310225922,0.7470650269,0.9454689666,0.9198475661,0.9374415958,0.9388078348
P2,0.8039580430,0.7549972629,0.8770358675,0.9393902224,0.8429295031,0.9480408017
M1,0.7386366891,0.7418070051,0.9463217496,0.9247124749,0.9411604109,0.9407774418
M2,0.7948454946,0.7590316019,0.8611516109,0.9307520185,0.8320038401,0.9428322008
