Prey / Predator,D,N,P1,P2,M1,M2
D,1.1082812442,1.1402876223,1.1430169756,1.1301808671,1.1524628197,1.1192266459
N,1.0869653796,1.1542858160,1.0941091592,1.1204776829,1.1110706149,1.1032813195
P1,1.0725864735,1.1838482660,1.1306396521,0.9908841411,1.1458055976,0.9542210109
P2,1.0957219781,1.1487452967,1.1433842955,1.1235440535,1.1466214728,1.1084596644
M1,1.0595720048,1.1630071167,1.1127743517,0.9537883721,1.1276521966,0.9083927914
M2,1.1091393163,1.1696800289,1.1517398399,1.1418591031,1.1540202167,1.1265023218
