Prey / Predator,D,N,P1,P2,M1,M2
D,0.8641279072,0.6983286725,0.8383386196,0.8594600840,0.8546452228,0.8491754018
N,0.8133873464,0.8382805417,0.8136255477,0.8422869521,0.8303610852,0.8262751560
P1,0.8958600907,0.9742103640,0.9418034165,0.9294854270,0.9352807055,0.9329980787
P2,0.8670689319,0.9427843338,0.8371241767,0.9509240606,0.9246490111,0.9058705690
M1,0.8906055549,0.9486619825,0.9048889424,0.9373701787,0.9483430358,0.9381787379
M2,0.8722317805,0.9676184393,0.9205564243,0.9386834613,0.9281656860,0.9443643220
