Prey / Predator,D,N,P1,P2,M1,M2
D,1.0461804843,1.1436637117,1.0616573462,1.0538479942,1.0527987281,1.0590138096
N,1.0625567490,1.0527531547,1.0637988063,1.0502837834,1.0565492595,1.0570797506
P1,1.0273706716,0.9933798833,1.0070988243,1.0145540564,1.0118224268,1.0115843843
P2,1.0393909708,1.0007035977,1.0537968547,0.9957849084,1.0112009241,1.0166028866
M1,1.0273708232,1.0006667620,1.0202137591,1.0060755953,1.0003212700,1.0031075552
M2,1.0393795152,0.9937589748,1.0164150650,1.0069253105,1.0131074006,1.0025497046
