Prey / Predator,D,N,P1,P2,M1,M2
D,1.0424798435,1.2065614217,1.0736462248,1.0635477598,1.0677711741,1.0715523330
N,1.0597309781,1.0382046491,1.0564638415,1.0427196731,1.0496011851,1.0494202629
P1,1.0508891549,1.0471043772,1.0493951485,1.1116971864,1.0424642027,1.1242546808
P2,1.0424235495,1.0924234630,1.0524772597,1.0348962334,1.0293178194,1.0506401120
M1,1.0508891707,1.0925855725,1.0567739981,1.1178381048,1.0417642367,1.1134368720
M2,1.0424196076,1.0471212302,1.0358752087,1.0354134122,1.0343342062,1.0425575341
