Prey / Predator,D,N,P1,P2,M1,M2
D,1.1103952546,1.1465309148,1.1053605345,1.1303819735,1.1164304338,1.1138923946
N,1.0629519444,1.1071960909,1.0797803588,1.0933288927,1.0823272590,1.0890097518
P1,1.0765337085,1.1474937561,1.1165693394,1.1367900435,1.1232263504,1.1206276338
P2,1.0819028188,1.1241564987,1.0800355723,1.1108552853,1.0886359616,1.0851560865
M1,1.0635356888,1.1378430788,1.0898066166,1.1207963413,1.1146607621,1.0843990472
M2,1.0954180989,1.1334712555,1.0926411774,1.1201324560,1.0813028395,1.1127569437
