Prey / Predator,D,N,P1,P2,M1,M2
D,0.8606366822,0.6979024777,0.8538659284,0.8530207491,0.8641499050,0.8379706727
N,0.7168912392,0.8242790090,0.6954914252,0.8010276597,0.7848216807,0.7135543229
P1,0.8643399794,0.8086412964,0.8282541060,0.8167648572,0.8585287029,0.7922698397
P2,0.7945373170,0.8005726359,0.7263504011,0.8454296698,0.7899769259,0.8159950447
M1,0.8587580799,0.8056580706,0.8092362284,0.7977184203,0.8374492446,0.6171659935
M2,0.7982046599,0.8036403483,0.7852592571,0.8685854020,0.6543889533,0.8362805944
