Prey / Predator,D,N,P1,P2,M1,M2
D,1.0506099931,1.1445367890,1.0563831393,1.0602869738,1.0508230436,1.0683871634
N,1.1135729173,1.0607992358,1.1258008401,1.0713575855,1.0798859544,1.1162689424
P1,1.0441612060,1.0810671031,1.0665454421,1.0757022032,1.0508462998,1.0874438384
P2,1.0765971198,1.0778496525,1.1140250830,1.0518872189,1.0798363959,1.0669288228
M1,1.0444093423,1.0778144207,1.0732278958,1.0822369791,1.0588805001,1.1795344997
M2,1.0771670422,1.0810816593,1.0848892894,1.0426174625,1.1573865377,1.0595204153
