Prey / Predator,D,N,P1,P2,M1,M2
D,0.8797250105,0.9864583725,0.8562303879,0.8303845843,0.8669401871,0.8147872982
N,0.8744265656,0.9137884517,0.8343491421,0.8687481421,0.8545431281,0.8485285262
P1,0.8274097403,0.9678256002,0.8398441734,0.7023511747,0.8613210288,0.6517191868
P2,0.8899137995,0.9673862845,0.8871973884,0.8577063055,0.8872908659,0.8375153350
M1,0.8225994044,0.9733830308,0.8290053956,0.6619107176,0.8490220381,0.6227015523
M2,0.8953326277,0.9618997217,0.8812930891,0.8701521330,0.8786349340,0.8485039152
