Prey / Predator,D,N,P1,P2,M1,M2
D,1.1098830875,1.1564544392,1.1357015595,1.1381946628,1.1453627593,1.1257217245
N,1.0485730607,1.1121471799,1.0539350698,1.0898145518,1.0781249140,1.0646130833
P1,1.0881679206,1.1479654121,1.1147077234,1.1231802844,1.1304093874,1.0933691394
P2,1.0772005343,1.1223358100,1.0850546389,1.1087464192,1.0924350917,1.0897352446
M1,1.0751742975,1.1362466156,1.0933478641,1.0922106327,1.1117736825,1.0600741986
M2,1.0906375676,1.1340575159,1.0966586581,1.1278376557,1.0968620354,1.1116229524
