Prey / Predator,D,N,P1,P2,M1,M2
D,1.0387712151,0.9913678092,1.0524937229,1.0702484943,1.0467307429,1.0788652891
N,1.0068379598,0.9913205753,1.0686845737,1.0366018669,1.0463346601,1.0611912983
P1,1.0544507219,0.9903756260,1.0631625234,1.1017741181,1.0455222619,1.1462975099
P2,1.0516771299,0.9885750767,1.0419525817,1.0478074882,1.0463256824,1.0605959393
M1,1.0546096272,0.9885745235,1.0680881959,1.1392190611,1.0554186984,1.1677638750
M2,1.0516301024,0.9903748734,1.0504419262,1.0377279421,1.0632088841,1.0555542321
