prey,predator,prey_payoff,predator_payoff
D,D,0.8727274802,1.0422904120
D,P1,0.8539728952,1.0541849611
D,P2,0.8743323377,1.0464598154
D,N,0.6478014712,1.1706116864
D,M1,0.8643712161,1.0487484577
N,N,0.8801827748,1.0310605408
D,M2,0.8623627003,1.0527301402
N,D,0.8432851730,1.0452339141
N,P1,0.8664552411,1.0356339580
N,P2,0.8822200326,1.0291028128
N,M1,0.8663240622,1.0376536273
N,M2,0.8749815780,1.0311283851
P1,P1,0.9116018979,1.0231571393
P1,D,0.8951778983,1.0279359441
P1,N,0.9184447352,1.0233510410
P1,P2,0.8846460165,1.0386653084
P1,M2,0.8717847513,1.0446656080
P1,M1,0.9201909858,1.0197348929
P2,D,0.8645484461,1.0407000520
P2,N,0.8691891473,1.0409939922
P2,P2,0.9226744073,1.0110541789
P2,M1,0.9087971794,1.0192139556
P2,P1,0.8253325650,1.0613987154
P2,M2,0.8917496671,1.0250437722
M1,D,0.8898979494,1.0279497488
M1,N,0.8745104587,1.0410314775
M1,P1,0.8884558031,1.0298916926
M1,M1,0.9182248325,1.0165091005
M1,P2,0.8783619532,1.0381714712
M2,D,0.8697311536,1.0406647918
M1,M2,0.8293705604,1.0631018195
M2,N,0.9127602610,1.0233802014
M2,P1,0.9049298944,1.0242435065
M2,P2,0.9257044628,1.0137271649
M2,M2,0.9157552424,1.0178544883
M2,M1,0.9020673509,1.0265563010
