Prey / Predator,D,N,P1,P2,M1,M2
D,0.8692188724,0.5655533365,0.8079528534,0.8454849884,0.8235682649,0.8308863955
N,0.8161937698,0.8606457669,0.8267415522,0.8559694488,0.8435285702,0.8395388655
P1,0.8578538598,0.8741946350,0.8735923104,0.7785914626,0.8863861529,0.7708466407
P2,0.8572561276,0.7783052411,0.8417939257,0.8888459940,0.8965153604,0.8544636623
M1,0.8528582424,0.7829142360,0.8498123421,0.7779368781,0.8823996078,0.8070488738
M2,0.8623462828,0.8687824088,0.8898972079,0.8934912575,0.8934372361,0.8799744897
