Prey / Predator,D,N,P1,P2,M1,M2
D,1.0433359300,1.2134367270,1.0793385111,1.0618902869,1.0708673553,1.0697047958
N,1.0605791580,1.0415525290,1.0573491674,1.0434667414,1.0501191339,1.0504697106
P1,1.0469069494,1.0465470588,1.0433564230,1.0942513359,1.0373992538,1.0975875504
P2,1.0443704868,1.0908750023,1.0519116680,1.0292475703,1.0256521702,1.0450036301
M1,1.0469081412,1.0910374782,1.0504309638,1.0912355909,1.0356523103,1.0755681586
M2,1.0443635914,1.0465767996,1.0322039925,1.0306592209,1.0311123308,1.0369761229
