Prey / Predator,D,N,P1,P2,M1,M2
D,0.8752997074,0.9222197552,0.8849812842,0.8999458589,0.8514738528,0.9164514450
N,0.9369558145,0.9260593820,0.9367025051,0.9280303718,0.9402310338,0.9182790033
P1,0.9222417558,0.9000191091,0.9145271286,0.9086090324,0.9044124415,0.9106930680
P2,0.9017937919,0.9038229841,0.9072514540,0.9067621947,0.9020746045,0.9130781000
M1,0.9335567865,0.8726968543,0.9149319165,0.9104404268,0.9056694691,0.9232522268
M2,0.8874807807,0.9255543587,0.9147544457,0.9056177418,0.9075317243,0.9147459771
