Prey / Predator,D,N,P1,P2,M1,M2
D,0.8473756244,0.8429555981,0.8360515208,0.8431677134,0.8320496931,0.8477515407
N,0.8368027646,0.8197464781,0.8392802199,0.8275250202,0.8313508510,0.8356801496
P1,0.8463516034,0.8297210649,0.8381420976,0.8613018305,0.8327297785,0.8733046374
P2,0.8391643759,0.8285722037,0.8284120230,0.8298981991,0.8266854670,0.8351210680
M1,0.8463545661,0.8283741208,0.8389262119,0.8687598952,0.8338936284,0.8815869509
M2,0.8391720778,0.8299043257,0.8305511980,0.8285613553,0.8294466639,0.8341695832
