Prey / Predator,D,N,P1,P2,M1,M2
D,0.8676949760,0.5809272933,0.8170278874,0.8482288081,0.8301025126,0.8339646505
N,0.8151117793,0.8559498511,0.8240662854,0.8534607464,0.8412515799,0.8367343799
P1,0.8667553735,0.8828269330,0.8873922595,0.8134317133,0.8982078021,0.8112050573
P2,0.8583981640,0.8061622709,0.8338812851,0.9017197178,0.9032266098,0.8675165091
M1,0.8616954202,0.8108427787,0.8640903875,0.8196058662,0.8965353273,0.8603490188
M2,0.8634987062,0.8773282823,0.8974941771,0.9044276907,0.9010145416,0.8924855802
