Prey / Predator,D,N,P1,P2,M1,M2
D,1.0441394850,1.2054826152,1.0740221576,1.0601823150,1.0670549386,1.0677792657
N,1.0612869710,1.0439429928,1.0586318351,1.0446956357,1.0511958138,1.0518418479
P1,1.0422862112,1.0421863952,1.0361848795,1.0762667513,1.0312224989,1.0768226451
P2,1.0438642153,1.0760143803,1.0562676496,1.0224246199,1.0222246601,1.0378302027
M1,1.0422885416,1.0762418067,1.0426555675,1.0694908254,1.0281904207,1.0462584821
M2,1.0438557694,1.0422314147,1.0283051913,1.0249199324,1.0271656208,1.0304538522
