Prey / Predator,D,N,P1,P2,M1,M2
D,0.8484574190,0.8366932166,0.8452824172,0.8417146489,0.8411619383,0.8467307429
N,0.8446363585,0.8294550816,0.8420167241,0.8361076592,0.8405811025,0.8380409304
P1,0.8507332711,0.8343295117,0.8432257758,0.8408828369,0.8412247714,0.8463986295
P2,0.8409934880,0.8321422242,0.8404407558,0.8349818016,0.8404726229,0.8392225735
M1,0.8507137622,0.8319513408,0.8428272818,0.8417117780,0.8389600488,0.8474598283
M2,0.8409837006,0.8344670609,0.8442463731,0.8370516787,0.8484564697,0.8392855447
