Prey / Predator,D,N,P1,P2,M1,M2
D,1.0400156745,1.0877779285,1.0561219149,1.0324232097,1.0460937712,1.0384688677
N,1.1389492220,1.0021272332,1.0360121216,1.0135745709,1.0209706160,1.0296597931
P1,1.0335197448,1.0029073518,1.0227661929,1.0150686655,1.0174234280,1.0269399604
P2,1.0427116408,1.0155871693,1.0486588320,1.0129666405,1.0224588783,1.0271144285
M1,1.0336245035,1.0151925428,1.0302084339,1.0211635843,1.0172244631,1.0359306246
M2,1.0428427938,1.0030259860,1.0258136487,1.0125966016,1.0892056319,1.0187174400
