prey,predator,prey_payoff,predator_payoff
D,D,0.8803271917,1.0400156745
D,P2,0.9034325994,1.0324232097
D,P1,0.8543226912,1.0561219149
D,N,0.8062321360,1.0877779285
D,M1,0.8724558183,1.0460937712
D,M2,0.8919363986,1.0384688677
N,N,0.9329660924,1.0021272332
N,D,0.6764048982,1.1389492220
N,P1,0.8677625936,1.0360121216
N,M1,0.8976677613,1.0209706160
N,P2,0.9110991442,1.0135745709
N,M2,0.8793103513,1.0296597931
P1,D,0.8853101309,1.0335197448
P1,P1,0.9095049706,1.0227661929
P1,N,0.9539072069,1.0029073518
P1,P2,0.9289058806,1.0150686655
P1,M2,0.9055163875,1.0269399604
P1,M1,0.9213500811,1.0174234280
P2,D,0.8605543465,1.0427116408
P2,N,0.9156130238,1.0155871693
P2,P2,0.9169367986,1.0129666405
P2,M1,0.9000055200,1.0224588783
P2,P1,0.8497997167,1.0486588320
P2,M2,0.8876151995,1.0271144285
M1,D,0.8798752178,1.0336245035
M1,N,0.9219815441,1.0151925428
M1,P1,0.8870844844,1.0302084339
M1,P2,0.9108717705,1.0211635843
M1,M1,0.9143609853,1.0172244631
M2,D,0.8654478551,1.0428427938
M1,M2,0.8798143798,1.0359306246
M2,N,0.9478965828,1.0030259860
M2,P1,0.8988139892,1.0258136487
M2,P2,0.9249210366,1.0125966016
M2,M2,0.9117061794,1.0187174400
M2,M1,0.7845618543,1.0892056319
