Prey / Predator,D,N,P1,P2,M1,M2
D,0.8526490379,0.8199724092,0.8392732496,0.8549261664,0.8351582892,0.8599220161
N,0.8419699357,0.8115938374,0.8291695027,0.8225925236,0.8267241240,0.8251104419
P1,0.8641696526,0.8098291308,0.8364035718,0.9038620123,0.8315795180,0.9154961907
P2,0.8365206534,0.8088991054,0.8157148821,0.8283490104,0.8159187378,0.8333028068
M1,0.8641684787,0.8088960852,0.8369050892,0.9107656156,0.8320229237,0.9238909321
M2,0.8365185769,0.8098314981,0.8197231818,0.8278494171,0.8200533315,0.8327407918
