prey,predator,prey_payoff,predator_payoff
D,D,0.8741286360,1.0420670217
D,P2,0.8910362261,1.0377307564
D,P1,0.8534419651,1.0550722246
D,N,0.7433838487,1.1203965603
D,M1,0.8717876803,1.0449468503
N,N,0.9000485111,1.0209390532
D,M2,0.8812860416,1.0426743321
N,D,0.8492161190,1.0429808575
N,P1,0.8690505482,1.0346859167
N,P2,0.8738271540,1.0341215803
N,M1,0.8542876214,1.0447454110
N,M2,0.8778114265,1.0299998643
P1,P1,0.9402791789,1.0072983945
P1,D,0.9082141205,1.0212414894
P1,N,0.9966768303,0.9807557193
P1,P2,0.9453363824,1.0060988212
P1,M1,0.9551936465,1.0004468694
P1,M2,0.9279407630,1.0144330331
P2,D,0.8773412718,1.0338852677
P2,N,0.9378908696,1.0032721112
P2,P2,0.9485016114,0.9966165645
P2,M1,0.9292881162,1.0080293858
P2,P1,0.8514071747,1.0469101338
P2,M2,0.9105919025,1.0145866833
M1,D,0.9027934812,1.0212746295
M1,N,0.9442747634,1.0029328181
M1,P1,0.9101669784,1.0177953030
M1,M1,0.9461462776,1.0009492600
M1,P2,0.9320295137,1.0091869592
M2,D,0.8825778244,1.0338628863
M1,M2,0.8745903298,1.0375110318
M2,N,0.9902653130,0.9809450109
M2,P1,0.9263691825,1.0125516558
M2,P2,0.9593109861,0.9950955543
M2,M2,0.9423220546,1.0031321795
M2,M1,0.9037625118,1.0264639104
