Prey / Predator,D,N,P1,P2,M1,M2
D,0.8741286360,0.7433838487,0.8534419651,0.8910362261,0.8717876803,0.8812860416
N,0.8492161190,0.9000485111,0.8690505482,0.8738271540,0.8542876214,0.8778114265
P1,0.9082141205,0.9966768303,0.9402791789,0.9453363824,0.9551936465,0.9279407630
P2,0.8773412718,0.9378908696,0.8514071747,0.9485016114,0.9292881162,0.9105919025
M1,0.9027934812,0.9442747634,0.9101669784,0.9320295137,0.9461462776,0.8745903298
M2,0.8825778244,0.9902653130,0.9263691825,0.9593109861,0.9037625118,0.9423220546
