Prey / Predator,D,N,P1,P2,M1,M2
D,1.0394501242,1.1626726039,1.0582925090,1.0609536378,1.0529695368,1.0692338030
N,1.0517775580,1.0435599260,1.0665403560,1.0396076843,1.0480491233,1.0593256050
P1,1.0375661341,1.0563179843,1.0567578364,1.0746572359,1.0397267822,1.1023112510
P2,1.0430790541,1.0833436961,1.0533017441,1.0415334425,1.0475439536,1.0554786206
M1,1.0377577355,1.0833468259,1.0619890641,1.0950285529,1.0487530941,1.1730874319
M2,1.0429838892,1.0563356450,1.0523992970,1.0314027891,1.0954571933,1.0495520226
