prey,predator,prey_payoff,predator_payoff
D,D,0.8795496522,1.0394501242
D,P1,0.8492986712,1.0582925090
D,P2,0.8506345454,1.0609536378
D,N,0.6631741198,1.1626726039
D,M1,0.8592532221,1.0529695368
D,M2,0.8353002587,1.0692338030
N,N,0.8578711457,1.0435599260
N,D,0.8337951334,1.0517775580
N,P1,0.8096954598,1.0665403560
N,P2,0.8632956004,1.0396076843
N,M1,0.8476630851,1.0480491233
N,M2,0.8231330195,1.0593256050
P1,D,0.8776255808,1.0375661341
P1,P1,0.8479087850,1.0567578364
P1,N,0.8556853465,1.0563179843
P1,P2,0.8161325275,1.0746572359
P1,M1,0.8813867075,1.0397267822
P1,M2,0.7628571615,1.1023112510
P2,D,0.8595806281,1.0430790541
P2,N,0.7909497489,1.0833436961
P2,P2,0.8656617207,1.0415334425
P2,P1,0.8400801749,1.0533017441
P2,M1,0.8537468532,1.0475439536
P2,M2,0.8371594202,1.0554786206
M1,D,0.8721273039,1.0377577355
M1,N,0.7958958136,1.0833468259
M1,P1,0.8302335082,1.0619890641
M1,P2,0.7718677331,1.0950285529
M1,M1,0.8574805181,1.0487530941
M2,D,0.8648584357,1.0429838892
M1,M2,0.6262940672,1.1730874319
M2,N,0.8503987947,1.0563356450
M2,P1,0.8497665375,1.0523992970
M2,P2,0.8913776037,1.0314027891
M2,M2,0.8560581234,1.0495520226
M2,M1,0.7734199120,1.0954571933
