prey,predator,prey_payoff,predator_payoff
D,D,1.1085646414,0.8499198831
N,N,1.1281597313,0.8226188177
P1,P1,1.1284120506,0.8377393371
D,M2,1.1160498438,0.8524128208
N,M2,1.0869073612,0.8343788271
D,P1,1.1470991652,0.8366746438
N,P1,1.0780211069,0.8379057084
D,P2,1.1289252916,0.8472566167
D,M1,1.1574995802,0.8322304118
N,P2,1.1087678816,0.8278092024
P1,N,1.1543720737,0.8323046313
N,M1,1.0992724561,0.8315342126
P1,D,1.0688334757,0.8561551240
N,D,1.0731611809,0.8359424024
D,N,1.1213166829,0.8529850742
P1,P2,1.0471169175,0.8717872704
P1,M1,1.1431722147,0.8329674127
P1,M2,1.0149980054,0.8830845802
P2,P2,1.1213738861,0.8296640389
P2,D,1.0855108074,0.8392553148
M1,M1,1.1252791770,0.8335272787
M1,N,1.1348963017,0.8323378643
P2,N,1.1208593948,0.8325518374
M1,D,1.0563025115,0.8560510433
P2,M2,1.1059661593,0.8345321726
M1,P1,1.1103306034,0.8381995181
M1,P2,1.0150076290,0.8785608113
P2,M1,1.1227037123,0.8277929565
M2,D,1.0988351564,0.8392522795
P2,P1,1.1155882763,0.8300266381
M2,N,1.1401552167,0.8325709520
M1,M2,0.9809927266,0.8901649323
M2,M2,1.1244512581,0.8339092988
M2,P1,1.1272746828,0.8316780358
M2,P2,1.1395895173,0.8289715202
M2,M1,1.1317883528,0.8301965518
