prey,predator,prey_payoff,predator_payoff
D,D,0.8774402964,1.0411022847
D,P1,0.8470902608,1.0601174418
D,P2,0.8644065665,1.0536296512
D,N,0.6330104204,1.1785409216
D,M1,0.8590702188,1.0536445155
N,N,0.8492706014,1.0474345380
D,M2,0.8499922080,1.0613833094
N,D,0.6902159313,1.1313504554
N,P1,0.7832380611,1.0800875494
N,M1,0.8328951545,1.0553987641
N,P2,0.8512182230,1.0454128800
N,M2,0.7964456123,1.0730738150
P1,P1,0.8465861835,1.0570645163
P1,D,0.8757527289,1.0382693634
P1,N,0.8427063148,1.0627599566
P1,P2,0.8461591106,1.0593905161
P1,M1,0.8735494151,1.0436331702
P1,M2,0.8176335252,1.0734353565
P2,D,0.8594616561,1.0427177673
P2,N,0.7905435687,1.0832626407
P2,P2,0.8621415346,1.0431469961
P2,M1,0.8443438981,1.0519239916
P2,P1,0.7881688934,1.0815612484
P2,M2,0.8353673113,1.0562087372
M1,D,0.8701541423,1.0385012971
M1,N,0.7955557399,1.0832418774
M1,P1,0.8302632049,1.0616711621
M1,P2,0.8238879271,1.0675478672
M1,M1,0.8553672586,1.0495489558
M2,D,0.8650600969,1.0424627989
M1,M2,0.6525356268,1.1604211238
M2,N,0.8374846659,1.0627829227
M2,P1,0.8389845260,1.0575856520
M2,P2,0.8831100951,1.0355842008
M2,M2,0.8531045572,1.0508035600
M2,M1,0.7133657742,1.1272593334
