Prey / Predator,D,N,P1,P2,M1,M2
D,0.8590878006,0.8859475232,0.8502420034,0.8765606062,0.8479670714,0.8845491330
N,0.8501574609,0.8235587985,0.8423707886,0.8328047208,0.8369316493,0.8383820734
P1,0.8802284043,0.8356406376,0.8409724570,0.8845664917,0.8361635436,0.8812173664
P2,0.8413901912,0.8351683380,0.8348491509,0.8328100990,0.8309289021,0.8401899253
M1,0.8802332730,0.8346438553,0.8438206924,0.8765182304,0.8365869153,0.8696570863
M2,0.8413813505,0.8357343354,0.8345680682,0.8323317945,0.8326921677,0.8372134439
