Prey / Predator,D,N,P1,P2,M1,M2
D,0.8503447884,0.8656654045,0.8385955767,0.8490752218,0.8342883214,0.8546688364
N,0.8374182636,0.8253730460,0.8377614738,0.8286875779,0.8324006595,0.8342822342
P1,0.8598586247,0.8346819950,0.8380088880,0.8664515407,0.8335180670,0.8750701877
P2,0.8392816518,0.8351141354,0.8327662287,0.8299890833,0.8301476762,0.8351527452
M1,0.8598320143,0.8349366507,0.8387328715,0.8703522095,0.8337726651,0.8773741663
M2,0.8392652851,0.8348442318,0.8340064671,0.8296123089,0.8328076448,0.8342584607
