Prey / Predator,D,N,P1,P2,M1,M2
D,1.0415185135,1.1106821676,1.0533570413,1.0341790950,1.0478895440,1.0414871000
N,1.1381300153,1.0334872751,1.0681195991,1.0344593145,1.0401318245,1.0624379887
P1,1.0388500009,1.0375808872,1.0418607971,1.0346951540,1.0411478226,1.0463755252
P2,1.0656555669,1.0366721581,1.0754041105,1.0305884840,1.0396884880,1.0402883542
M1,1.0390364415,1.0368417862,1.0447008902,1.0394419950,1.0363834225,1.0705619303
M2,1.0657269425,1.0375108043,1.0459999263,1.0345671683,1.1529976604,1.0360947865
