Prey / Predator,D,N,P1,P2,M1,M2
D,0.8779875608,0.7643758532,0.8594508906,0.9006426048,0.8699348352,0.8870900135
N,0.6734558611,0.8740660967,0.8049269089,0.8705748604,0.8599245235,0.8156311016
P1,0.8752242807,0.8889084633,0.8737492280,0.8925558418,0.8772518144,0.8695509190
P2,0.8170088529,0.8761806274,0.8010210125,0.8843154194,0.8663944265,0.8642327347
M1,0.8697057693,0.8813349499,0.8612841862,0.8772545641,0.8788533217,0.8185257428
M2,0.8217249995,0.8835794273,0.8598887553,0.8841708408,0.6666793969,0.8791375327
