prey,predator,prey_payoff,predator_payoff
D,D,0.8746929412,1.0424391299
D,P2,0.8442179910,1.0649648794
D,P1,0.8551539886,1.0555035114
D,N,0.7636279988,1.1100610006
D,M1,0.8653191682,1.0500046123
D,M2,0.8285272622,1.0734610260
N,N,0.8431641768,1.0518744213
N,D,0.7090575799,1.1211963308
N,P1,0.7618745754,1.0911706633
N,P2,0.8237001954,1.0602156140
N,M1,0.8043500615,1.0706253344
N,M2,0.7754449921,1.0840310491
P1,D,0.8726980947,1.0397258048
P1,P1,0.8330569323,1.0643186861
P1,N,0.8488966895,1.0603357613
P1,P2,0.8100576648,1.0783327358
P1,M2,0.7642160767,1.1017047189
P1,M1,0.8707600612,1.0447912053
P2,D,0.8523261204,1.0463588532
P2,N,0.8212247787,1.0675112540
P2,P2,0.8509763178,1.0491825869
P2,M1,0.8099783926,1.0704658950
P2,P1,0.8151194592,1.0665043767
P2,M2,0.8205783595,1.0645621417
M1,D,0.8669959329,1.0400237326
M1,N,0.8263388352,1.0675136837
M1,P1,0.8127412332,1.0714582792
M1,P2,0.7723348666,1.0950068160
M1,M1,0.8420795254,1.0567057473
M2,D,0.8582715947,1.0458882401
M1,M2,0.6220695139,1.1760007749
M2,N,0.8436235579,1.0603703160
M2,P1,0.8073002153,1.0744257901
M2,P2,0.8809524639,1.0364513250
M2,M2,0.8420011140,1.0567644876
M2,M1,0.7285426428,1.1186594732
