Prey / Predator,D,N,P1,P2,M1,M2
D,0.8607297420,0.8797542092,0.8479236623,0.8658718355,0.8455527620,0.8728835131
N,0.8579199471,0.8199843762,0.8430623780,0.8328551882,0.8372318263,0.8387432832
P1,0.8829252874,0.8312607813,0.8413145865,0.9180695655,0.8368757135,0.9245064235
P2,0.8414373069,0.8380338441,0.8295466415,0.8332468318,0.8267463128,0.8391943094
M1,0.8829253076,0.8378846451,0.8428153850,0.9201975496,0.8369946118,0.9120157299
M2,0.8414362676,0.8313899943,0.8302989424,0.8330765364,0.8290538468,0.8375915853
