Prey / Predator,D,N,P1,P2,M1,M2
D,1.1027588164,1.2736640876,1.1617215661,1.1155184887,1.1681466401,1.1031947023
N,1.0927915325,1.1652079314,1.1132408813,1.1340210770,1.1244579665,1.1226093335
P1,1.1133538774,1.2403336015,1.1419684857,0.9641693911,1.1568865903,0.9332708384
P2,1.1115968655,1.2223966421,1.1587590538,1.1343331597,1.1606863788,1.1196611989
M1,1.0996496266,1.2372136712,1.1243316580,0.9356751168,1.1388093694,0.9112147909
M2,1.1252922206,1.2256591503,1.1657844141,1.1525671120,1.1674865244,1.1374653046
