Prey / Predator,D,N,P1,P2,M1,M2
D,1.1235928383,1.1782215975,1.1569974785,1.1458321059,1.1657916234,1.1334099949
N,1.0677288428,1.1505109585,1.0735975087,1.1115296262,1.1015511779,1.0828144279
P1,1.0945957848,1.1830439232,1.1295669720,1.1050910388,1.1468226277,1.0731839119
P2,1.0906274442,1.1542122157,1.1213912262,1.1228470761,1.1279825402,1.1062094821
M1,1.0816686450,1.1683677183,1.1103376835,1.0720067794,1.1265279683,1.0415670954
M2,1.1039468362,1.1689023538,1.1328770466,1.1436546122,1.1373948508,1.1258662917
