Prey / Predator,D,N,P1,P2,M1,M2
D,1.0401847009,1.0906400693,1.0537236012,1.0332734780,1.0444412719,1.0390498455
N,1.1129941945,0.9918490492,1.0297173051,1.0093006995,1.0155288677,1.0249835548
P1,1.0299325099,0.9865466491,1.0136659943,1.0070399624,1.0058288504,1.0188178049
P2,1.0363265110,1.0083246551,1.0412615030,1.0048477568,1.0123288381,1.0214490837
M1,1.0300264236,1.0079914345,1.0241811659,1.0137095680,1.0086053155,1.0291519497
M2,1.0364112458,0.9866922172,1.0160975431,1.0017086597,1.0589740507,1.0101362813
