Prey / Predator,D,N,P1,P2,M1,M2
D,1.0407895023,1.0711685982,1.0527795455,1.0317049558,1.0469121398,1.0383649332
N,1.1424954453,1.0234977380,1.0590601881,1.0319595121,1.0400167572,1.0521517882
P1,1.0380951350,1.0238786548,1.0369741163,1.0273656582,1.0388239351,1.0384743562
P2,1.0652063709,1.0250869261,1.0597908655,1.0261056160,1.0398519736,1.0338310171
M1,1.0382946612,1.0246190400,1.0377127146,1.0318109143,1.0313238428,1.0508328023
M2,1.0653266573,1.0241541494,1.0436104069,1.0323098960,1.1550641797,1.0318445334
