prey,predator,prey_payoff,predator_payoff
D,D,0.8795510666,1.0407895023
D,P2,0.9053391574,1.0317049558
D,P1,0.8605692427,1.0527795455
D,N,0.8360682680,1.0711685982
D,M1,0.8716920382,1.0469121398
N,N,0.8921852527,1.0234977380
D,M2,0.8928620518,1.0383649332
N,D,0.6658469298,1.1424954453
N,P1,0.8224691311,1.0590601881
N,M1,0.8609742673,1.0400167572
N,P2,0.8756806919,1.0319595121
N,M2,0.8351679334,1.0521517882
P1,D,0.8769052794,1.0380951350
P1,P1,0.8826851643,1.0369741163
P1,N,0.9141567030,1.0238786548
P1,P2,0.9059960444,1.0273656582
P1,M2,0.8841033867,1.0384743562
P1,M1,0.8814888338,1.0388239351
P2,D,0.8179945115,1.0652063709
P2,N,0.8976642921,1.0250869261
P2,P2,0.8924156543,1.0261056160
P2,M1,0.8667932929,1.0398519736
P2,P1,0.8289144586,1.0597908655
P2,M2,0.8757344116,1.0338310171
M1,D,0.8713534619,1.0382946612
M1,N,0.9040862704,1.0246190400
M1,P1,0.8737451438,1.0377127146
M1,P2,0.8912295013,1.0318109143
M1,M1,0.8880019601,1.0313238428
M2,D,0.8226299937,1.0653266573
M1,M2,0.8542845961,1.0508328023
M2,N,0.9080803306,1.0241541494
M2,P1,0.8646493346,1.0436104069
M2,P2,0.8882201535,1.0323098960
M2,M2,0.8869255267,1.0318445334
M2,M1,0.6644315242,1.1550641797
