Prey / Predator,D,N,P1,P2,M1,M2
D,0.8795510666,0.8360682680,0.8605692427,0.9053391574,0.8716920382,0.8928620518
N,0.6658469298,0.8921852527,0.8224691311,0.8756806919,0.8609742673,0.8351679334
P1,0.8769052794,0.9141567030,0.8826851643,0.9059960444,0.8814888338,0.8841033867
P2,0.8179945115,0.8976642921,0.8289144586,0.8924156543,0.8667932929,0.8757344116
M1,0.8713534619,0.9040862704,0.8737451438,0.8912295013,0.8880019601,0.8542845961
M2,0.8226299937,0.9080803306,0.8646493346,0.8882201535,0.6644315242,0.8869255267
