Prey / Predator,D,N,P1,P2,M1,M2
D,0.6501911853,0.7485371859,0.9147500710,0.9175381810,0.9009309425,0.9344993227
N,0.7162598336,0.7646564444,0.9251467795,0.8911118866,0.9060543039,0.9254095352
P1,0.6322453867,0.7545786085,0.9265120368,0.9103232760,0.9160919468,0.9290309513
P2,0.7364613339,0.7611650382,0.9181572085,0.9218530284,0.8933146733,0.9333887664
M1,0.6441686590,0.7629036240,0.9278748195,0.9170469179,0.9216948094,0.9327153697
M2,0.7248815316,0.7503445066,0.8971911090,0.9066690581,0.8646959702,0.9251733883
