Prey / Predator,D,N,P1,P2,M1,M2
D,1.0406374071,1.0405541156,1.0541139584,1.0284884649,1.0446020338,1.0350445673
N,1.1474006880,1.0233448102,1.0620650432,1.0331229310,1.0406773230,1.0540451635
P1,1.0403106107,1.0258820452,1.0375945036,1.0261685840,1.0447881352,1.0339903307
P2,1.0748541203,1.0237998344,1.0691918788,1.0274060031,1.0405065076,1.0321985008
M1,1.0406410349,1.0234685716,1.0362472407,1.0277511893,1.0323554959,1.0516650093
M2,1.0746875083,1.0260380903,1.0441003040,1.0386279259,1.1618080524,1.0328201766
