Prey / Predator,D,N,P1,P2,M1,M2
D,0.8804397536,0.8916122433,0.8591560630,0.9117717798,0.8763607843,0.8994775547
N,0.6566746693,0.8915639628,0.8164011687,0.8727609151,0.8588158733,0.8309767853
P1,0.8734438610,0.9105226029,0.8810550753,0.9080910874,0.8703105269,0.8921839331
P2,0.7993759406,0.9002680604,0.8116755203,0.8897139163,0.8647129279,0.8788555106
M1,0.8676824779,0.9064403973,0.8765412340,0.8985860312,0.8857364367,0.8538542984
M2,0.8043677539,0.9046974965,0.8628252786,0.8764565679,0.6522241403,0.8847186819
