Prey / Predator,D,N,P1,P2,M1,M2
D,0.8241965412,0.8741193481,0.8685742744,0.8693813117,0.8644498313,0.8796468452
N,0.8464316940,0.8305003782,0.8413364291,0.8341895784,0.8380059944,0.8378019615
P1,0.8539125083,0.8294218540,0.8400580666,0.8330979038,0.8352124278,0.8389315458
P2,0.8414419566,0.8297615862,0.8519097644,0.8315413462,0.8424291935,0.8455143423
M1,0.8539293912,0.8293807517,0.8488941727,0.8337839392,0.8353690907,0.8505811527
M2,0.8413955158,0.8295182861,0.8462989077,0.8312096368,0.8442035504,0.8362742296
