Prey / Predator,D,N,P1,P2,M1,M2
D,0.7654387900,0.9887362973,0.7980605113,0.7793287772,0.8114390625,0.7643286189
N,0.7105706388,0.9421048975,0.7502500834,0.7977322558,0.7834294129,0.7642404374
P1,0.6697346175,0.9749378046,0.7649479616,0.7598681923,0.7886660251,0.7232279542
P2,0.7592573125,0.9703086821,0.8020585393,0.7840934825,0.8149502602,0.7612565453
M1,0.6659216717,0.9763075437,0.7519536245,0.7330605193,0.7745268559,0.6965669421
M2,0.7636646500,0.9689846572,0.8064986474,0.7984768272,0.8198708894,0.7744711858
