Prey / Predator,D,N,P1,P2,M1,M2
D,0.9005143481,0.9030610142,0.9055561984,0.9034581188,0.8824781519,0.9183155383
N,0.8881193950,0.9304395680,0.9121642440,0.8992745473,0.9192643424,0.8863733095
P1,0.8916708719,0.9216514492,0.9128970440,0.8960847264,0.9037674655,0.8954883411
P2,0.9014295783,0.9206843186,0.9076982190,0.9083541901,0.9022722732,0.9056598117
M1,0.9124979394,0.9010472923,0.9112595121,0.8953185259,0.9105478275,0.8898397298
M2,0.8787418253,0.9366247329,0.9074445902,0.9013184632,0.8988587090,0.9096511576
